사번,재직여부,나이,재직일수,퇴사자여부,입사시나이,재직대비나이비율,이전경력일수,이전회사수,관련경력비율,이전평균재직기간,STEM전공여부,부서변경횟수,평균부서소속일수,현재부서소속일수,승진횟수,평균승진속도일수,현재직급소속일수,승진비율,프로젝트수,평균프로젝트기간,현재총연봉,평균연봉상승률,평균변동급비율,총경력연수,최근평가점수,평균평가점수,평가점수표준편차,평가점수추세,최근1년평가점수,최근2년평가점수,평균초과근무_분,평균야간근무_분,최근1년초과근무,최근2년초과근무,병가사용비율,평균휴가기간,연평균휴가일수,총결근일수,결근횟수,성별_M,국적_Other,최종학위_박사,최종학위_석사,최종학위_전문학사,최종학위_학사,최종전공계열_Unknown,최종전공계열_기타,최종전공계열_기타공학계열,최종전공계열_디자인계열,최종전공계열_사회과학계열,최종전공계열_상경계열,최종전공계열_어문계열,최종전공계열_인문계열,최종전공계열_자연과학계열,최종학교레벨_1.0,최종학교레벨_2.0,최종학교레벨_3.0,최종학교레벨_4.0,현재직책정보_Member,경력대비연봉수준_정보 없음,경력대비연봉수준_중,경력대비연봉수준_하,현재부서_본부_Operating Division,현재부서_본부_Planning Division,현재부서_본부_Sales Division,현재부서_실_Engineering Office,현재부서_실_Finance Office,현재부서_실_Global Sales Office,현재부서_실_Marketing Office,현재부서_실_Production Office,현재부서_실_QA Office,현재부서_실_R&D Office,현재부서_실_Strategy Office,현재직무_대분류_Management Support,현재직무_대분류_Planning,현재직무_대분류_Production & Engineering,현재직무_대분류_Sales & Marketing,현재직무_중분류_Data Scientist,현재직무_중분류_Engineering,현재직무_중분류_Finance,현재직무_중분류_HR,현재직무_중분류_Infrastructure,현재직무_중분류_Marketing,현재직무_중분류_Production Management,현재직무_중분류_SW Developer,현재직무_중분류_Sales,현재직위_Manager,현재직위_Staff
E00565,N,31,2675,1,23.50171115674196,0.23625002759930228,0.0,0.0,0.0,0.0,0.0,2,1337.0,1287,1.0,283.0,561.0,0.13654205607476635,0.0,0.0,64645566.1,3.353333333333333,20.631666666666664,7.323750855578371,67.7,75.18777777777778,8.097974712509574,-2.712764838222902,67.7,73.86,9.195897435897436,3.833846153846154,83.0,66.0,0.17703349282296652,0.9166666666666666,14.258878504672897,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00566,Y,43,2064,0,37.86173853524983,0.13141683778234087,0.0,0.0,0.0,0.0,0.0,3,515.25,104,1.0,927.0,927.0,0.17696220930232556,0.0,0.0,78034637.0,9.641666666666667,23.703333333333333,5.650924024640657,97.51,73.61888888888889,14.56988799240101,3.3307868848995996,97.51,71.69333333333334,-39.556390977443606,1.4013157894736843,13.150259067357513,11.708661417322835,0.0,0.9964285714285714,24.669331395348834,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00567,Y,33,1239,0,30.480492813141684,0.10279385228050526,0.0,0.0,0.0,0.0,1.0,1,1239.0,1239,0.0,0.0,0.0,0.0,0.0,0.0,55666151.0,7.52,19.905,3.3921971252566734,37.55,64.62333333333333,23.30775722086247,-11.334264616894865,37.55,58.876666666666665,11.40967741935484,0.0,12.022857142857143,11.076086956521738,0.033112582781456956,0.877906976744186,22.24172719935432,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00568,N,28,4228,1,15.162217659137577,0.4134154688569473,744.0,3.0,0.0,248.0,0.0,1,4227.0,4228,2.0,1195.0,743.0,0.1727767265846736,0.0,0.0,132209969.50248757,3.624,17.808,13.612594113620808,54.0,57.0125,10.792654578793064,-5.571859478907744,61.345,49.260000000000005,54.524788391777506,7.552599758162032,0.0,81.8108108108108,0.022857142857142857,0.9020618556701031,7.553807947019868,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00569,Y,32,5404,0,17.700205338809035,0.4623545516769336,82.0,1.0,0.0,82.0,0.0,2,1800.6666666666667,4760,2.0,1832.0,1657.0,0.13517764618800887,0.0,0.0,141060807.0,7.463333333333334,26.274999999999995,15.019849418206707,80.65,88.21,10.40073555091177,2.1743374839571974,80.65,90.28333333333335,38.04215246636771,2.8035874439461885,23.12849162011173,26.692307692307693,0.08527131782945736,0.9214285714285714,8.71299037749815,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
E00570,N,39,321,1,34.223134839151264,0.022534618017164217,0.0,0.0,0.0,0.0,0.0,1,320.0,321,0.0,0.0,0.0,0.0,0.0,0.0,35865590.32608695,0.0,0.0,0.8788501026694046,40.0,54.78,20.902076451874347,-58.95846994536735,61.345,62.485,-168.89080459770116,0.9367816091954023,0.0,0.0,0.0,1.0,19.330218068535824,0.0,0.0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
E00571,N,44,689,1,34.35455167693361,0.04287225437122768,1959.0,2.0,0.0,979.5,1.0,1,688.0,689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2498288843258045,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00572,Y,27,482,0,26.184804928131417,0.04887570664435825,0.0,0.0,0.0,0.0,0.0,2,240.5,12,0.0,0.0,0.0,0.0,0.0,0.0,54132704.0,11.02,14.855,1.319644079397673,54.44,57.93,4.935605332682105,-13.998351648347974,54.44,57.93,8.455696202531646,0.0,7.6,8.455696202531646,0.0,1.0,38.620331950207465,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
E00573,N,42,1537,1,28.35318275154004,0.10019230142433427,782.0,1.0,1.0,782.0,0.0,1,767.5,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.349075975359343,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00574,N,32,1838,1,21.319644079397673,0.15725530458590006,0.0,0.0,0.0,0.0,0.0,2,1283.5,1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.032169746748802,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
E00575,Y,41,1928,0,35.87679671457906,0.1287457638436754,0.0,0.0,0.0,0.0,0.0,3,642.0,469,1.0,196.0,196.0,0.18944502074688796,0.0,0.0,76714840.0,12.918333333333335,26.855,5.278576317590692,92.14,82.09444444444445,10.894439075866993,4.928187048430043,92.14,84.08999999999999,25.09733606557377,0.9221311475409836,33.48087431693989,32.37903225806452,0.03333333333333333,0.9130434782608695,19.87811203319502,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00576,Y,34,2749,0,27.110198494182068,0.2213632886419455,597.0,2.0,0.0,298.5,1.0,4,1165.75,743,1.0,377.0,377.0,0.13286649690796654,0.0,0.0,85575274.0,6.846666666666667,22.72666666666667,9.160848733744011,100.0,70.0311111111111,18.497721781644117,10.488639786044336,100.0,92.22000000000001,26.372791519434628,1.739399293286219,37.94972067039106,34.40760869565217,0.07258064516129033,0.8985507246376812,16.46416878865042,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00577,N,36,2556,1,27.561943874058862,0.1943874058863792,1308.0,1.0,1.0,1308.0,0.0,1,2556.0,2556,1.0,57.0,927.0,0.14289906103286384,0.0,0.0,65841216.820083685,-0.19500000000000028,13.5125,10.57905544147844,51.92,47.848333333333336,5.199478499490759,1.5364828551268368,61.345,62.485,-85.47180192572215,3.7345254470426408,0.0,0.0,0.0,1.0,11.709702660406885,0.0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
E00578,Y,35,535,0,33.72758384668035,0.041850004889019264,0.0,0.0,0.0,0.0,0.0,2,267.0,104,0.0,0.0,0.0,0.0,0.0,0.0,56216147.0,3.945,17.15,1.4647501711156743,62.08,69.86,11.002581515262682,-31.205494505486318,62.08,69.86,35.333333333333336,0.7078189300411523,33.954802259887,35.333333333333336,0.0196078431372549,0.9622641509433962,34.794392523364486,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
E00579,N,34,2100,1,20.251882272416154,0.16910254861698273,635.0,1.0,0.0,635.0,0.0,2,699.0,1352,1.0,1352.0,4579.0,0.17392857142857143,0.0,0.0,0.0,0.0,0.0,7.488021902806297,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,1.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00580,N,26,1621,1,11.772758384668036,0.1706944663823514,0.0,0.0,0.0,0.0,0.0,4,404.25,111,1.0,476.0,4214.0,0.22532387415175817,0.0,0.0,0.0,0.0,0.0,4.438056125941136,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
E00581,Y,40,395,0,39.89048596851472,0.0270362765229295,946.0,3.0,0.3333333333333333,315.3333333333333,0.0,1,395.0,395,0.0,0.0,0.0,0.0,0.0,0.0,66111413.0,0.0,17.54,3.671457905544148,56.72,49.61,10.055058428472705,28.518131868124367,56.72,49.61,11.094444444444445,0.0,11.177142857142858,11.094444444444445,0.025,0.8695652173913043,36.962025316455694,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00582,Y,34,487,0,33.451060917180016,0.0392156862745098,2840.0,2.0,0.0,1420.0,0.0,1,487.0,487,0.0,0.0,0.0,0.0,0.0,0.0,72851943.0,16.22,16.97,9.1088295687885,71.92,71.14,1.1030865786510158,3.128571428570627,71.92,71.14,6.744394618834081,0.0,9.150837988826815,6.744394618834081,0.0,0.8909090909090909,36.724845995893226,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
E00583,N,34,968,1,22.699520876112253,0.07794822241011394,498.0,1.0,0.0,498.0,0.0,2,483.5,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01368925393566,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00584,Y,32,66,0,31.906913073237508,0.005646817248459959,2508.0,3.0,0.3333333333333333,836.0,0.0,1,66.0,66,0.0,0.0,0.0,0.0,0.0,0.0,57458448.70370371,0.0,29.46,7.047227926078029,0.0,0.0,0.0,0.0,61.345,62.485,62.38461538461539,0.0,62.38461538461539,62.38461538461539,0.0,0.9090909090909091,47.782211,0.0,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00585,Y,28,1669,0,23.457905544147845,0.1631954629901242,871.0,3.0,0.3333333333333333,290.3333333333333,0.0,2,834.0,1108,1.0,196.0,196.0,0.2188436189334931,2.0,522.0,77713077.0,3.7960000000000003,19.97,6.954140999315538,92.9,46.154444444444444,21.065026175577803,1.4334188640993324,92.9,51.00333333333333,11.081703107019562,0.0,13.527173913043478,12.328947368421053,0.0,0.9157894736842105,19.02636309167166,84.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00586,N,38,401,1,35.05544147843943,0.028891530674736123,383.0,1.0,0.0,383.0,0.0,1,400.0,401,0.0,0.0,0.0,0.0,0.0,0.0,59903006.68367347,-1.145,10.0,2.1464750171115674,29.78,57.48,18.624218999285134,-24.332070791893337,61.345,62.485,85.09289617486338,12.885245901639344,0.0,0.0,0.05063291139240506,0.9404761904761905,35.95386533665835,0.0,0.0,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
E00587,N,34,2778,1,24.073921971252567,0.22369851431332285,0.0,0.0,0.0,0.0,0.0,3,830.5,1088,1.0,1819.0,2753.0,0.13147948164146867,0.0,0.0,65133651.4,2.505,18.405,7.605749486652978,59.4,68.162,14.008405333941477,6.978490152612322,61.345,62.485,-83.86850152905198,3.7599388379204894,0.0,0.0,0.012987012987012988,1.0,10.11699064074874,0.0,0.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00588,N,25,85,1,23.62217659137577,0.009308692676249144,984.0,3.0,0.0,328.0,0.0,1,84.0,85,0.0,0.0,0.0,0.0,0.0,0.0,51239090.46511628,0.0,0.0,2.926762491444216,43.85,49.825,8.449926035179242,-23.8346994535554,61.345,49.825,97.94871794871794,1.6153846153846154,0.0,97.94871794871794,0.0,1.0,44.740629,0.0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
E00589,N,34,1773,1,29.166324435318277,0.14277086604662398,3174.0,2.0,0.5,1587.0,0.0,3,590.0,380,0.0,0.0,0.0,0.0,0.0,0.0,119535850.55363321,2.316,16.446,13.544147843942506,32.14,47.39111111111111,17.471429853080462,-7.0923235549765735,32.14,35.92,47.72417582417582,4.36043956043956,91.29710144927536,67.12037037037037,0.046632124352331605,0.8693693693693694,19.866046249294982,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00590,N,30,1154,1,26.625598904859686,0.1053159936116815,264.0,1.0,0.0,264.0,0.0,3,383.6666666666667,72,0.0,0.0,0.0,0.0,1.0,659.0,52421184.29394813,6.35,16.490000000000002,3.8822724161533197,64.2,57.23285714285714,15.661418320494594,-5.63731834059564,61.345,48.32,-0.6949152542372882,0.0,0.0,53.0,0.10606060606060606,0.9295774647887324,20.87521663778163,95.0,1.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00591,N,30,974,1,25.347022587268995,0.08888888888888889,112.0,1.0,0.0,112.0,0.0,2,486.0,313,0.0,0.0,0.0,0.0,2.0,216.5,49834876.30769231,0.10999999999999988,14.105,2.973305954825462,56.3,48.462,4.974034579694838,4.681725098087996,61.345,62.485,35.48728813559322,2.4745762711864407,0.0,0.0,0.03636363636363636,0.9065934065934066,30.916324435318277,0.0,0.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00592,Y,34,2047,0,29.166324435318277,0.16483472238998267,0.0,0.0,0.0,0.0,0.0,2,1023.0,1473,1.0,196.0,196.0,0.17843185148998533,0.0,0.0,74948978.0,7.751666666666668,23.2,5.604380561259411,92.98,65.14555555555555,15.322482755016493,8.660581599958888,92.98,79.12666666666667,-35.93605189990732,2.568118628359592,9.693121693121693,8.321899736147758,0.0,1.0,21.93209574987787,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00593,N,29,2670,1,21.61259411362081,0.2520710897118176,0.0,0.0,0.0,0.0,0.0,3,889.3333333333334,1278,1.0,1552.0,1657.0,0.13679775280898876,0.0,0.0,68919187.6923077,2.61,20.099999999999998,7.310061601642711,69.56,70.57555555555557,15.144985235310653,-8.26279859072684,69.56,57.80666666666667,30.75371747211896,4.303903345724907,10.398496240601503,9.958990536277602,0.09865470852017937,0.9065040650406504,15.24250936329588,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
E00594,N,25,2281,1,15.312799452429843,0.24980150581793292,1741.0,2.0,0.0,870.5,0.0,3,759.3333333333334,1212,1.0,389.0,1838.0,0.1601271372205173,0.0,0.0,79464033.2,-0.3133333333333326,13.57,11.011635865845312,48.86,52.45333333333334,7.4328011767659525,-12.153540367691571,61.345,62.485,6.603825136612022,10.199453551912569,0.0,0.0,0.18867924528301888,0.9137931034482759,8.480929416922402,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
E00595,Y,34,3805,0,24.569472963723477,0.3063977130893425,968.0,2.0,0.0,484.0,0.0,2,1902.0,3118,2.0,1466.5,1108.0,0.19198423127463865,0.0,0.0,82775198.0,5.855,23.805000000000003,13.067761806981519,37.08,69.94333333333333,21.147065990344856,-2.6487108936115233,37.08,59.00666666666667,-46.276746242263485,2.858532272325376,5.853107344632768,10.37027027027027,0.0,1.0,13.717477003942182,0.0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
E00596,N,45,329,1,33.713894592744694,0.02001673131036581,444.0,2.0,0.5,222.0,0.0,1,163.5,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.116358658453114,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
E00597,N,36,2411,1,23.288158795345655,0.18335995132709712,679.0,2.0,0.0,339.5,0.0,2,1204.5,1954,1.0,309.0,2569.0,0.15149315636665284,0.0,0.0,0.0,0.0,0.0,8.459958932238193,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00598,N,33,2781,1,23.21971252566735,0.23072615269740526,169.0,1.0,0.0,169.0,0.0,2,1389.5,2045,1.0,1315.0,2388.0,0.1313376483279396,0.0,0.0,86005173.05555557,4.200000000000001,14.565,8.0766598220397,69.4,58.646,12.809546440057904,14.152101225354095,61.345,62.485,42.10398613518198,5.025996533795494,0.0,0.0,0.031746031746031744,0.875,8.268608414239482,0.0,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00599,N,39,581,1,25.34154688569473,0.04078695659804489,1018.0,3.0,0.3333333333333333,339.3333333333333,0.0,1,580.0,581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37782340862423,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00600,N,33,543,1,30.034223134839152,0.04505009022462821,2530.0,3.0,0.0,843.3333333333334,1.0,1,543.0,543,0.0,0.0,0.0,0.0,0.0,0.0,65704385.61538462,25.929999999999996,12.803333333333333,8.413415468856947,54.18,56.400000000000006,10.873686893904324,-9.609331517837742,61.345,54.18,60.75396825396825,1.123015873015873,0.0,77.3157894736842,0.01904761904761905,0.9051724137931034,35.290055248618785,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
E00601,N,31,432,1,20.637919233401778,0.03815327548519573,0.0,0.0,0.0,0.0,0.0,1,236.5,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1827515400410678,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
E00602,N,45,838,1,36.57494866529774,0.05098486576926002,2071.0,2.0,0.0,1035.5,0.0,1,837.0,838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.964407939767283,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
E00603,N,35,1516,1,31.189596167008897,0.11858805123692187,0.0,0.0,0.0,0.0,0.0,3,504.3333333333333,362,0.0,0.0,0.0,0.0,0.0,0.0,47317883.071625344,9.376,17.663999999999998,4.1505817932922655,44.3,62.2975,12.839227557984723,-4.13683283385025,44.3,52.906666666666666,11.757656458055925,0.0,91.0,61.0,0.15151515151515152,0.8776595744680851,19.863126649076516,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
E00604,N,35,1219,1,30.562628336755647,0.0953554317004009,1503.0,2.0,0.0,751.5,0.0,1,1218.0,1219,0.0,0.0,0.0,0.0,0.0,0.0,55636526.711026624,-4.4825,19.3575,7.452429842573579,51.36,59.7125,12.96226253398688,-8.244883402150618,61.345,53.59,9.84474123539232,0.0,0.0,5.617886178861789,0.015267175572519083,0.8506493506493507,19.6123872026251,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
E00605,N,30,1027,1,25.412731006160165,0.09372575861282227,194.0,1.0,0.0,194.0,0.0,1,1027.0,1027,0.0,0.0,0.0,0.0,1.0,409.0,46067769.537815124,-8.14,13.403333333333334,3.3429158110882957,24.4,39.68666666666667,12.371300120305332,-10.081070115162255,61.345,62.485,-63.656488549618324,0.11450381679389313,0.0,0.0,0.22580645161290322,1.0,22.035053554040896,197.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
E00606,N,29,1385,1,21.519507186858316,0.13075597724751586,434.0,1.0,0.0,434.0,0.0,2,692.0,909,0.0,0.0,0.0,0.0,0.0,0.0,57061851.26436781,0.09666666666666639,15.903333333333334,4.980150581793292,54.25,59.699999999999996,4.9302636846318855,-9.596414345617722,61.345,62.485,-111.74820143884892,5.431654676258993,0.0,0.0,0.05714285714285714,1.0,18.447653429602887,0.0,0.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
E00607,N,37,1492,1,26.477754962354553,0.1104019830919215,0.0,0.0,0.0,0.0,0.0,1,1491.0,1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.084873374401095,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
E00608,N,39,1080,1,27.67419575633128,0.07581740641288896,0.0,0.0,0.0,0.0,0.0,1,1080.0,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9568788501026693,0.0,0.0,0.0,0.0,61.345,62.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
